"Date";"De Bilt";"Eelde";"Maastricht"
192002;9,27321344703992;8,53336083302435;9,48558738104066
192003;9,16606290940551;8,46125061797058;9,32483021258188
192004;9,16912742553454;8,44451674700284;9,38409992584353
192005;9,26955305277469;8,5377828760351;9,55045297243851
192006;9,26446792732666;8,58655975775553;9,52688666419478
192007;9,28516685205784;8,64274255345446;9,53253182548511
192008;9,27300105275703;8,66134407498632;9,48435379036672
192009;9,14739439324117;8,57201548899129;9,32985855094726
192010;9,09904313876088;8,5353801843318;9,26497503840246
192011;9,10028865847414;8,54619111623144;9,23006464413722
192012;9,08417306707629;8,51144649257552;9,20473758320532
192101;9,11765424987199;8,49605670762929;9,28263632872504
192102;9,29211661546339;8,63369111623144;9,4971524577573
192103;9,4229589093702;8,7519930875576;9,66501984126984
192104;9,63148937532002;8,9911283922171;9,91366679467486
192105;9,73001984126984;9,1277636968766;9,99800819252432
192106;9,69185675883257;9,11184523809524;9,90896249359959
192107;9,49360407066052;8,89665706605223;9,70506464413722
192108;9,19182795698925;8,48501632104455;9,46178987455197
192109;9,02970238095238;8,23184331797235;9,32066564260113
192110;8,81384664618536;7,98951356886841;9,10018625192012
192111;8,69960381464414;7,86223758320532;9,03293266769073
192112;8,71272209421403;7,86912826420891;9,10554019457245
192201;8,61817908346134;7,78851894521249;8,99320148489503
192202;8,4329640296979;7,61378776241679;8,77478750640041
192203;8,30423643113159;7,45466589861751;8,58899001536098
192204;8,00601958525346;7,1130171530978;8,14660650281618
192205;7,9130805171531;7,00984062980031;7,95602854582693
192206;8,12256080389145;7,24228238607271;8,15819252432155
192207;8,32941564260113;7,52427163338454;8,33184843830005
192208;8,53615527393753;7,77594214029698;8,53307251664106
192209;8,69195404505888;7,90812339989759;8,73241487455197
192210;8,86380440348182;8,03776497695852;8,92174731182796
192211;8,81724078341014;7,94254096262161;8,8633646953405
192212;8,56234383000512;7,65940028161802;8,54345430107527
192301;8,56806515616999;7,64978110599078;8,52892025089606
192302;8,74373719918075;7,80045314900154;8,73308691756272
192303;8,7952156938044;7,84699436763953;8,84900985663082
192304;8,98231246799795;8,05280977982591;9,13576612903226
192305;9,07079813108039;8,16237519201229;9,31252240143369
192306;8,81963325652842;7,86710189452125;9,12650985663083
192307;8,48791282642089;7,42556963645673;8,89895609318996
192308;8,21626360638805;7,15796078535233;8,62338949141021
192309;7,97458750463478;6,9575562353232;8,30844116920035
192310;7,79206062291435;6,77933490915832;8,14487934124335
192311;7,85792083796811;6,86105981955259;8,23642504016809
192312;8,09989216413299;7,13389584105796;8,53880407242615
192401;8,12909467309356;7,2084791743913;8,59024224446916
192402;7,9778849956742;7,11425874428377;8,37814547027561
192403;7,96108392040539;7,14351053639847;8,29002719070572
192404;7,99576133976023;7,16873007044865;8,28201643801755
192405;8,07293875911507;7,20756071560994;8,35650568532938
192406;8,28976671610431;7,45969781238413;8,56983901866271
192407;8,58237424298603;7,86319243604004;8,79712396489927
192408;8,92051731862563;8,26698120265904;9,11570611967442
192409;9,1117517921147;8,49590437788018;9,27568612391193
192410;9,18159498207885;8,62753520225294;9,27978558627752
192411;9,26514784946236;8,76669290834613;9,32205709165386
192412;9,29620071684588;8,80779505888377;9,29043970814132
192501;9,38088261648745;8,89446172555044;9,33328469022018
192502;9,53088261648745;9,04607462877624;9,48462877624168
192503;9,51953405017921;9,02532642089094;9,46201676907322
192504;9,40334677419355;8,92756208397337;9,30889400921659
192505;9,28410394265233;8,85729774705581;9,1414656938044
192506;9,09443100358423;8,65033986175115;8,95172555043523
192507;8,92628584229391;8,38206029185868;8,83855350742447
192508;8,92569060419867;8,27959773425499;8,88615335381464
192509;9,08611687147977;8,39044162826421;9,10888760880696
192510;9,25880504352278;8,54214861751152;9,30489567332309
192511;9,21146633384537;8,45460829493087;9,23437147977471
192512;9,03787762416795;8,3049846390169;9,03606950844854
192601;8,96670826932924;8,25347926267281;8,95766001024066
192602;8,95165450588838;8,21342549923195;8,94825140809012
192603;9,093047875064;8,34876600102406;9,15822452636969
192604;9,14909178187404;8,40977854582693;9,30919226830517
192605;9,22944124423963;8,47509664618535;9,48321556579621
